,title,artist,lyric,genre
247,I 봄 U (Feat. 럽리),크로키오(crockyO),"그날은 비가 왔으면 안됐어
우산이 하나만 있었으면 안됐어
같이 쓰자고 말을 걸지
말았어야 했어

밖으로 털레털레 나오지 말았어야 했어
너의 그 눈망울을 바라보지 말았어야 했어

우리는 사랑하면 안 됐어
네 손을 잡았으면 안됐어
우리가 입을 맞추고 하루를 몽땅 함께했음 안됐어

사랑하면 안됐어
모른채 지나갔어야 했어
우리는 사랑하면 안됐어
이렇게 무서운 건줄 몰랐어

난 바보가 됐어 난 바보가 됐어
내 머리 속에 온통 꽃이 피어버렸어
난 바보가 됐어 난 바보가 됐어
내 머리 속에 온통 꽃이 피어버렸어

그날은 비가 왔으면 안됐어
우산을 가지고 나왔어야만 했어
너의 그 목소리에 설레지
말았어야 했어

우리는 사랑하면 안 됐어
네 손을 잡았으면 안됐어
우리가 입을 맞추고 하루를 몽땅 함께했음 안됐어

사랑하면 안됐어
모른채 지나갔어야 했어
우리는 사랑하면 안됐어
이렇게 무서운 건줄 몰랐어

난 바보가 됐어 난 바보가 됐어
내 머리 속에 온통 꽃이 피어버렸어",balad
248,그래도 우리는,오작뮤,"모든 게 다 꿈 같던 그런 때가 있었어
즐거웠던 시간도 괴로웠던 시간도
모든 게 잘 될 거야 믿던 때가 있었어
그럴 수는 없단 걸 금방 알게 됐지만

깊은 바다 같은 이 고통 속에서
잡아달란 목소리도 나오지가 않아
힘든 오늘 다음에 힘든 내일이라면
이제 그만 쉬고 싶지만

그래도 살아가야지 기어코 이겨내야지
어느새 아문 상처 안고서
우리 사랑했기에 따라온 아픔정도는
이길 수 있어 외면하지 않고 기억할게

그래도 살아가야지 다시 오늘도 내일도
어느새 아문 흉터 안고서
우리 살아가야 해 지금껏 견뎌온 이유
지금 내 옆에 노래하고 있으니

모든 게 다 미웠던 그런 때가 있었어
도와줄 수 없다고 스스로 문을 닫았지
모든 게 다 답답한 그런 때가 있었어
힘이 되고 싶은데 무력하기만 했지

깊은 바다 같은 이 고통 속에서
잡아달란 목소리도 나오지가 않아
힘든 오늘 다음에 힘든 내일이라면
이제 그만 쉬고 싶지만

그래도 살아가야지 기어코 이겨내야지
어느새 아문 상처 안고서
우리 사랑했기에 따라온 아픔정도는
이길 수 있어 외면하지 않고 기억할게

그래도 살아가야지 다시 오늘도 내일도
어느새 아문 흉터 안고서
우리 살아가야 해 지금껏 견뎌온 이유
지금 내 옆에 노래하고 있으니

나 많은 걸 바랬나 생각해봐도
나한테 너무 과한 꿈인가 생각해봐도
희망을 차마 놓을 순 없어
평범함이 나에겐 욕심일까

그래도 살아가야지 기어코 이겨내야지
어느새 아문 상처 안고서
우리 사랑했기에 따라온 아픔정도는
이길 수 있어 외면하지 않고 기억할게

그래도 살아가야지 다시 오늘도 내일도
어느새 아문 흉터 안고서
우리 살아가야 해 지금껏 견뎌온 이유
지금 내 옆에 노래하고 있으니",balad
249,너랑은,여경,"너랑 있으면
자연스레 웃고있어
너랑 있으면
난 너무 행복해

오래 붙어 있고 싶은데
우린 안되겠지
오래 같이 있고 싶은데
그럼 안되겠지

나 지금 많이 흔들려
안될거 알면서도 너에게 가고싶어
지금 많이 어지러워
바라만 봐야하는 지금이 너무 싫어

다시 내 앞에
나타나줬으면 좋겠어
너라면 또 다시
사랑에 빠질테니까

그만 생각하고 싶은데
그게 안되겠지
그만 정리하고 싶은데
많이 힘들겠지

나 지금 많이 흔들려
안될거 알면서도 너에게 가고싶어
지금 많이 어지러워
바라만 봐야하는 지금이 너무 싫어

너와 나눴던 모든 대화
잊고 싶지가 않아
소중했던 너와의 시간들
벌써 그리워

나 지금 많이 흔들려
안될거 알면서도 너에게 가고싶어
지금 많이 어지러워
바라만 봐야하는 지금이 너무
싫어",balad
250,흐른다 (Feat. 서연),수정,"슬픔을 참을 때 심장이 조여오는 이 기분
세상과 다른 땅 위에
내 감정 한 부분 파내니
물웅덩이가 고여온다

가슴이 아려오는
이 눈물이 내 맘을 지나
깊게 파인 내 가슴으로
그 가슴에 흘러가는
이 눈물이 아파져오는
그런 날
그대에게

눈물이 흐른다
너에 눈에서 살고 있던 그 감정이
흐른다
나의 맘에 모여있던 그 감정이다
세상과 다른 눈
세상과 다른 마음으로 우린
그렇게

가슴이 아려오는
이 눈물이 내 맘을 지나
깊게 파인 내 가슴으로
그 가슴에 흘러가는
이 눈물이 아파져오는
그런 날
그대에게

눈물이 흐른다
너의 눈에 서 살고 있던 감정이
흐른다
나의 맘에 모여있던 그 감정이다
세상과 다른 눈
세상과 다른 맘으로 우린
그렇게

내 가슴이 아파와도
너에게 흐르는 이 감정이
진심이었었고
그렇게 흘러가는
우리가

눈물이 흐른다
너의 눈에서 살고 있던 감정이
흐른다

나에 맘에 모여있던 그 감정이다

세상과 다른 눈
세상과 다른 맘으로
우린 그렇게

흐른다",balad
251,제주별,버킷걸,"제주도 별 보러 우리 함께 떠나요
싱그러운 바람이 날 유혹하네요
금빛 모래 춤추는 해변으로 가요
갈곳은 많은데 설레는 내 마음

지치고 힘들 땐 떠나가봐요
답답한 도시 떠나 설레는 제주여행
올레길 걸으며 오늘 하루도 행복한 맘
내 마음 오늘 제주가 좋은날

사랑하는 여인과 함께 떠나요
설레는 마음으로 고백할게요
우리 둘만의 추억 간직할게요
떨리는 내 마음 사랑 고백할거야

제주도 별 보러 우리 함께 떠나요
싱그러운 바람이 날 유혹하네요
금빛 모래 춤추는 해변으로 가요
갈곳은 많은데 설레는 내마음
여기오길 잘했어 제주가 좋은날",balad
252,봄의 이야기,변정석,"거리를 수놓은 투명한 벚꽃잎
새하얀 겨울왕국의 녹아내린 꿈
삭막함을 덮어버린 핑크빛
너와 함께 걷고 싶어

낮이면 너의 향기 흩날리고
밤의 가로등 빛 조차 화려해보여
서로를 바라보고 있을 땐
마치 모든게 멈춘듯 해

너와 나, 이 길을 걸으며
벚꽃이 춤추는 모습을 보네
너와 나, 만들어가는 봄의 이야기
마법 같은 시간, 벚꽃 아래에서
봄의 속삭임에 눈을 떠

흐드러진 꽃잎 사이로
너의 미소가 봄날을 더 빛나게 해
마음 깊은 곳의 서툴던 마음도
따스하게 녹아내려

너와 나, 이 길을 걸으며
벚꽃이 춤추는 모습을 보네
너와 나, 만들어가는 봄의 이야기
마법 같은 시간, 벚꽃 아래에서
봄의 속삭임에 눈을 떠

시간이 흘러도 변치 않는 약속
벚꽃이 지고 나면, 다시 만날 그날까지

너와 나, 이 길을 걸으며
벚꽃이 춤추는 모습을 보네
너와 나, 만들어가는 봄의 이야기
마법 같은 시간, 벚꽃 아래에서

너와 나, 손 잡고 가는 길
한 걸음 한 걸음, 꽃길을 걸어
너와 나, 펼쳐지는 봄의 이야기
마법 같은 시간, 여기 이 곳에서",balad
253,백야,김필,"너와 내가 떠난
이 알 수 없는 여행
너를 바라보다 잠이 들었는데
밤이 찾아와도 어둠이 내리지 않는
이 꿈같은 곳으로 날 데려온 거야
빛나는 하늘과 떨리는 두 손과
나를 바라보는 너의 그 깊은 미소가
난 울지 않을래 피하지 않을래
어둠 속의 빛으로 넌 내게 머물러
날아가는 새들 길을 묻는 사람들
모든 것이 아직 잠들지 않았네
어둠 속에 묻혀 있던
빛나던 이 땅 모두가
꿈같은 세계로 빛을 내고 있구나
빛나는 하늘과 떨리는 두 손과
나를 바라보는 너의 그 깊은 미소가
난 울지 않을래 피하지 않을래
어둠 속의 빛으로 넌 내게 머물러
오 그대는 보리
오 우리는 만나리
오 지지 않으리
오 날아가는 새들
길을 묻는 사람들
모든 것이 아직 잠들지 않았네
어둠 속에 묻혀있던
빛나던 이 땅 모두가
꿈같은 세계로 빛을 내고 있구나
빛나는 하늘과 떨리는 두 손과
나를 바라보는
너의 그 깊은 미소가
난 울지 않을래 피하지 않을래
어둠 속의 빛으로
넌 내게 머물러
너와 내가 떠난 이 알 수 없는 여행",balad
254,음(mm) (with 조연호),윤종신,"널 볼 때면 내게 일어나는 작은 변화
어느새 난 음들을 흥얼거리는 걸
리드믹 하게 떨리는 맘
나즈막하게 바라는 말
너에게 한걸음 다가가고픈 mmmmm
사랑이라 말하기에는 아직은 일방적인 것

미뤄두었던 내 고백의 그 순간이
얼마 남지 않은 걸 내 심장의 리듬은
다른 곳을 바라볼 때도
너의 형체를 신경 쓰던
속일 수 없이 터질 것 같았던 mmmmm
사랑이 아니라고 하기엔 아무 반박할 수 없는

몰라 널 어떻게 해야 할지 난 몰라
달라 넌 내가 대했던 사람들과
수없이 썼다 지웠다 반복했던 말들 속에
답이 있겠지 그걸 몰라

알아 넌 내 맘속을 떠나지 않아
불러 너 떠오르던 그 노래들을
그 한 음 한 음 속에 너를 꾹꾹 담아 넣으면
mm 더 보고 싶어져

넌 사랑을 많이 해봤니
그냥 그랬으면 더 좋을 것 같아서
그럼 더 잘 알 것 같아서 나만큼 널 사랑한
이렇게 미련토록 끙끙 앓는 날

몰라 널 어떻게 해야 할지 난 몰라
달라 넌 내가 겪었던 사람들과
수없이 썼다 지웠다 반복했던 말들 속에
답이 있을까 이젠 몰라

알아 넌 내 맘속을 떠나지 못해
불러 너 떠오르던 그 노래들을
그 한 음 한 음 속에 너를 꾹꾹 담아 넣으면
mm 더 보고 싶어져
mm 더 보고 싶어져",balad
255,걷는 밤,알리 (ALi),"흩날리는 꽃잎들이 홀로 우는 밤
사라져 간 추억들 기워 만든 길
걸음마다 사락사락 내려앉아
내 두 발 아랜 희미해진 꽃잎만이

그 봄날 안에 피어난 꿈조차
한번 품어본 기억 없이 저문 나날

애가 타도록 돌아봐도 돌아서도
돌아오지 않는 잃어버린 계절들
어둠 속에서 헤매이던 두 눈 안엔
오직 시든 꽃잎만이 담기네

그 숨결 안에 살았던 기억이
온몸 가득히 차오르고 흐르는데

목이 타도록 불러보고 불러봐도
되돌릴 수 없는 잃어버린 그 온기
어둠 속에서 헤매이던 두 눈 안엔
오직 시든 꽃잎만이 담기네

흩날리는 꽃잎들을 밟고 걷는 밤
사락사락 내려앉는 져버린 꽃",balad
256,잘 지내고 있니,소연 (LABOUM),"어느날 가슴이 꽉 막혀 왔어
여전히 널 못 잊는 습관인 듯 해
잘 지내다가 가끔 왜 이러는지 몰라

우연히 방 한쪽을 정리하다
우리가 담긴 사진 한장을 봤어
그 속에 우리 둘은
누구보다 행복해 보였어

잘 지내고 있니
우리의 인연은 끝이 났지만
너와 함께 했던 모든 날들
눈이 부시게 사랑해줘서
참 고마웠어

꽤 오랜 시간이
지나고 언젠가 우연히 만나면
웃으며 인사는 못해도
너의 뒷모습에라도
맘으로 손을 흔들며 보낼게

밤마다 시간가는 줄 모르고
전활 붙잡고 떠들어 대던 우리
유난히 더 생각 나
오늘따라 맘이 좀 이상해

잘 지내고 있니
우리의 인연은 끝이 났지만
너와 함께 했던 모든 날들
눈이 부시게 사랑해줘서
참 고마웠어

꽤 오랜 시간이
지나고 언젠가 우연히 만나면
웃으며 인사는 못해도
너의 뒷모습에라도
맘으로 손을 흔들며 보낼게

나보다 좋은 사람과 행복하길 바래
난 아직 다른 사랑은 못하겠어
내겐 어려운 일이라서

사실은 나 말야
조금도 널 지우지 못하겠어
어딜 봐도 니 흔적이 보여
혼자 울다가 애써 웃다가
늘 반복했어

꽤 오랜 시간이
지나고 언젠가 우연히 만나면
웃으며 인사는 못해도
너의 뒷모습에라도
맘으로 손을 흔들며 보낼게",balad
257,안아줘,훈민제빛,"내 앞에 놓인 자리
그때의 모습까지 여태 그대로야
what I had is gone
like a hard stone
나의 시계만 멈춰가

어느샌가 더
견디기 힘들어
이젠 낮과 밤 어디에서도

이대로 무뎌질까
그저 날 위해 울었지만
꿈꿔왔던 건 아무런 후회도

없어 and I’ll be there
내 상처 위에
뜨거운 눈물로 채워질 때까지
runnin’ and runnin’ and running
I’ll be there
말없이 내 곁에
있어줬던 네가 고마워
이 길의 끝에서 날 안아줘

새까맣게 물들어 가
몇 발짝 걷다가 내 발끝은 길 잃었나
내 말 좀 들어봐
기대 설 곳 없어
I got a thorn (thorn)
기억은 따갑고 시려워
가벼운 시련도

어느샌가 더
감추기 힘들어
이젠 낮과 밤 어디에서도
Sometimes I cry

이대로 무뎌질까
그저 날 위해 울었지만
포기하지 않았던 나 후회도

없어 and I’ll be there
내 상처 위에
뜨거운 눈물로 채워질 때까지
runnin’ and runnin’ and running
I’ll be there
말없이 내 곁에
있어줬던 네가 고마워
이 길의 끝에서 날 안아줘

걸어간다 좀 늦더라도
빛을 따라 꿈을 위해서
워어어어어어
워어어어어어
(꿈을 위해서)
걸어간다 오늘 하루도
쓰러질까 두렵다해도
지켜줬던 네가 고마워
이 길의 끝에서 날 안아줘",balad
258,그리움은 불시에,한경일,"아침에 힘겹게 눈을 뜰 때도
세수를 하고 거울을 바라볼 때도
네가 그리운 마음은 불시에 나를 찾아와
행복했던 기억에 잠겨 온종일 네 생각만 해
눈이 가는 모든 곳에 손이 닿는 모든 곳에
날 보고 웃는 너의 모습이 아른거려 와
너무 보고 싶은 마음 한켠에 넌 어떻게 지내는지
난 온종일 네 생각하다 하루가 지나가
밥 한 끼를 대충 때울 때마저도
창밖의 날씨를 확인할 때마저도
네가 그리운 마음은 또 불시에 날 찾아와
전부였던 기억이 나를 또 물들여놓지
눈이 가는 모든 곳에 손이 닿는 모든 곳에
날 보고 웃는 너의 모습이 아른거려 와
너무 보고 싶은 마음 한켠에 넌 어떻게 지내는지
난 온종일 네 생각하다 하루가 지나가
너와 함께 했던 수많았던 날이
너무 선명하게 가슴에 남아서
네가 있던 이곳에 함께 했던 모든 곳에
날 안아주던 너의 모습이 아른거려 와
너를 놓지 못한 마음 한켠에 넌 어떻게 지내는지
넌 또다시 찾아와 그리움은 불시에",balad
